player_name,player_name_season,season,plus_minus,minutes,pat,player_minutes_category,pie_pra,mantrap,santrap,primary_team_name,example_sentence
Jaxson Hayes,"Jaxson Hayes, 2022",2022,-38,485,-0.126045269,All,0.024110296,0.064060002,0.339605459,New Orleans Pelicans,
Jaxson Hayes,"Jaxson Hayes, 2023",2023,-105,862,-0.15362247,All,0.036352223,0.085098301,0.36758382,Los Angeles Lakers,
Jaxson Hayes,"Jaxson Hayes, 2024",2024,87,1095,0.000358108,Rotation,0.040480962,0.111906973,0.386647549,Los Angeles Lakers,
Dewan Hernandez,"Dewan Hernandez, 2019",2019,11,28.23333333,0.270744523,All,0.010397412,0.003282569,0.146253883,Toronto Raptors,
Tyler Herro,"Tyler Herro, 2019",2019,-20,1507.916667,-0.089420145,Starter,0.100996471,0.071688653,0.272585249,Miami Heat,
Tyler Herro,"Tyler Herro, 2020",2020,-91,1576.033333,-0.064847436,Starter,0.092442097,0.128320126,0.363681838,Miami Heat,
Tyler Herro,"Tyler Herro, 2021",2021,240,2150.883333,0.005826878,Star,0.133827684,0.312025474,0.561379443,Miami Heat,
Tyler Herro,"Tyler Herro, 2022",2022,133,2007,0.069545556,Star,0.107268837,0.333116525,0.57722144,Miami Heat,
Tyler Herro,"Tyler Herro, 2023",2023,32,1372,0.012706831,Rotation,0.09933983,0.199434752,0.46292994,Miami Heat,
Tyler Herro,"Tyler Herro, 2024",2024,99,2726,0.013534852,Superstar,0.205418719,0.336955973,0.608163792,Miami Heat,
Talen Horton-Tucker,"Talen Horton-Tucker, 2019",2019,-19,81.15,-0.275800986,All,0.004103406,0.002597913,0.099881175,Los Angeles Lakers,
Talen Horton-Tucker,"Talen Horton-Tucker, 2020",2020,16,1258.733333,-0.054889296,Rotation,0.079353629,0.10382596,0.322263396,Los Angeles Lakers,
Talen Horton-Tucker,"Talen Horton-Tucker, 2021",2021,-68,1474.166667,0.019313895,Rotation,0.061572563,0.186828692,0.462518825,Los Angeles Lakers,
Talen Horton-Tucker,"Talen Horton-Tucker, 2022",2022,-12,1121,0.009605464,Rotation,0.063266871,0.196482114,0.469416111,Utah Jazz,
Talen Horton-Tucker,"Talen Horton-Tucker, 2023",2023,-107,1006,0.098276088,All,0.053356381,0.142453098,0.43128787,Utah Jazz,
Talen Horton-Tucker,"Talen Horton-Tucker, 2024",2024,19,722,0.07830575,All,0.040363636,0.100428188,0.381404716,Chicago Bulls,
DeAndre Hunter,"DeAndre Hunter, 2019",2019,-261,2017.783333,0.037639175,Star,0.094704378,0.217424993,0.476552751,Atlanta Hawks,
DeAndre Hunter,"DeAndre Hunter, 2020",2020,84,677.7333333,0.037884034,All,0.040329065,0.132027625,0.459989783,Atlanta Hawks,
DeAndre Hunter,"DeAndre Hunter, 2021",2021,27,1577.066667,-0.012369211,Starter,0.068865467,0.12372123,0.355220559,Atlanta Hawks,
DeAndre Hunter,"DeAndre Hunter, 2022",2022,14,1796,-0.009589905,Star,0.094238411,0.112284101,0.34309485,Atlanta Hawks,
DeAndre Hunter,"DeAndre Hunter, 2023",2023,-44,1579,-0.004511986,Rotation,0.074834001,0.175220455,0.431492044,Atlanta Hawks,
DeAndre Hunter,"DeAndre Hunter, 2024",2024,80,1741,-0.005795839,Starter,0.101096927,0.192057244,0.438280556,Atlanta Hawks,
Justin James,"Justin James, 2019",2019,-26,232.25,-0.070607899,All,0.014662379,0.009907605,0.133098802,Sacramento Kings,
Justin James,"Justin James, 2020",2020,-56,310.3333333,-0.104373862,All,0.016313089,0.048305323,0.388063307,Sacramento Kings,
Justin James,"Justin James, 2021",2021,0,0,NULL,All,0.000550661,NULL,NULL,New Orleans Pelicans,
Ty Jerome,"Ty Jerome, 2019",2019,-102,327.5666667,-0.321201608,All,0.017054562,0.010161753,0.117504727,Phoenix Suns,
Ty Jerome,"Ty Jerome, 2020",2020,-134,761.85,0.072954951,All,0.044256121,0.143470866,0.470827208,Oklahoma City Thunder,
Ty Jerome,"Ty Jerome, 2021",2021,-7,800.9333333,0.133811107,All,0.039024061,0.118377256,0.439756335,Oklahoma City Thunder,
Ty Jerome,"Ty Jerome, 2022",2022,-79,721,-0.079518228,All,0.02744097,0.08804876,0.364478447,Golden State Warriors,
Ty Jerome,"Ty Jerome, 2023",2023,-14,15,-0.9125,All,0.004394977,0.000972064,0.223271212,Cleveland Cavaliers,
Ty Jerome,"Ty Jerome, 2024",2024,310,1392,0.012299961,Rotation,0.079929802,0.237184637,0.501531682,Cleveland Cavaliers,
Cameron Johnson,"Cameron Johnson, 2019",2019,11,1255.216667,-0.011088425,Rotation,0.055844073,0.137081573,0.40251003,Phoenix Suns,
Cameron Johnson,"Cameron Johnson, 2020",2020,155,1388.6,-0.001892213,Starter,0.061450382,0.142168511,0.387874069,Phoenix Suns,
Cameron Johnson,"Cameron Johnson, 2021",2021,219,1729.833333,-0.01840876,Starter,0.078816646,0.146832798,0.383187698,Phoenix Suns,
Cameron Johnson,"Cameron Johnson, 2022",2022,118,978,0.068583391,Rotation,0.06250895,0.204303714,0.519290743,Brooklyn Nets,
Cameron Johnson,"Cameron Johnson, 2023",2023,-77,1600,0.010006241,Rotation,0.074383859,0.194471281,0.457068722,Brooklyn Nets,
Cameron Johnson,"Cameron Johnson, 2024",2024,-200,1800,-0.00768795,Starter,0.122977346,0.19836709,0.445476527,Brooklyn Nets,
Keldon Johnson,"Keldon Johnson, 2019",2019,67,300.5333333,0.235915586,All,0.025787414,0.019985906,0.173750483,San Antonio Spurs,
Keldon Johnson,"Keldon Johnson, 2020",2020,-176,1875.6,-0.065649981,Star,0.106020363,0.141283467,0.387065444,San Antonio Spurs,
Keldon Johnson,"Keldon Johnson, 2021",2021,75,2391.6,0.016145375,Superstar,0.112357678,0.27303627,0.528497859,San Antonio Spurs,
Keldon Johnson,"Keldon Johnson, 2022",2022,-451,1821,-0.036398512,Star,0.119305556,0.094391844,0.371901035,San Antonio Spurs,
Keldon Johnson,"Keldon Johnson, 2023",2023,-348,2006,-0.034531553,Star,0.104611234,0.105241487,0.346712681,San Antonio Spurs,
Keldon Johnson,"Keldon Johnson, 2024",2024,-217,1831,-0.06130994,Starter,0.09338853,0.098354147,0.332761588,San Antonio Spurs,
Mfiondu Kabengele,"Mfiondu Kabengele, 2019",2019,-1,64.41666667,-0.165408637,All,0.009817903,0.004250986,0.112856931,LA Clippers,
Mfiondu Kabengele,"Mfiondu Kabengele, 2020",2020,-92,279.95,-0.333504991,All,0.010917739,0.034769566,0.353053937,LA Clippers,
Mfiondu Kabengele,"Mfiondu Kabengele, 2022",2022,-5,37,-0.369510135,All,0.001920145,0.003047058,0.259587843,Boston Celtics,
Romeo Langford,"Romeo Langford, 2019",2019,54,402.3,0.009013042,All,0.010041152,0.011057157,0.141148025,Boston Celtics,
Romeo Langford,"Romeo Langford, 2020",2020,-67,282.65,-0.246423141,All,0.01180672,0.024355851,0.354957955,Boston Celtics,
Romeo Langford,"Romeo Langford, 2021",2021,5,770.8666667,-0.065927587,All,0.023774923,0.075035854,0.398946528,Boston Celtics,
Romeo Langford,"Romeo Langford, 2022",2022,-186,741,-0.080346933,All,0.029236111,0.075827868,0.353803076,San Antonio Spurs,
Nassir Little,"Nassir Little, 2019",2019,-54,572.45,-0.069892622,All,0.021331883,0.021537965,0.159392084,Portland Trail Blazers,
Nassir Little,"Nassir Little, 2020",2020,-52,616.3666667,-0.111777648,All,0.025665464,0.087790682,0.415219828,Portland Trail Blazers,
Nassir Little,"Nassir Little, 2021",2021,-36,1053.8,0.024124793,Rotation,0.046496441,0.139567557,0.428204131,Portland Trail Blazers,
Nassir Little,"Nassir Little, 2022",2022,-144,823,-0.067596351,All,0.038363363,0.093079881,0.369776603,Portland Trail Blazers,
Nassir Little,"Nassir Little, 2023",2023,-90,442,-0.298565587,All,0.018194665,0.038924298,0.316147975,Phoenix Suns,
Didi Louzada,"Didi Louzada, 2020",2020,-11,56.33333333,-0.063321828,All,0.001014052,0.003590026,0.361375304,New Orleans Pelicans,
Didi Louzada,"Didi Louzada, 2021",2021,-81,129.3666667,-0.365578057,All,0.004955947,0.011697983,0.33497503,New Orleans Pelicans,
Terance Mann,"Terance Mann, 2019",2019,-5,362,-0.139260183,All,0.021884599,0.0129042,0.135555312,LA Clippers,
Terance Mann,"Terance Mann, 2020",2020,40,1243.166667,-0.100264581,Rotation,0.05799373,0.053672718,0.237237895,LA Clippers,
Terance Mann,"Terance Mann, 2021",2021,68,2316.55,0.032424621,Superstar,0.102208363,0.259979821,0.51060378,LA Clippers,
Terance Mann,"Terance Mann, 2022",2022,-10,1647,-0.01325349,Starter,0.083327221,0.145368789,0.384215593,LA Clippers,
Terance Mann,"Terance Mann, 2023",2023,52,1876,-0.030337005,Starter,0.07042846,0.082344542,0.287002299,LA Clippers,
Terance Mann,"Terance Mann, 2024",2024,-108,1425,-0.13403894,Rotation,0.049027619,0.030230882,0.185195017,LA Clippers,
Cody Martin,"Cody Martin, 2019",2019,-69,902.5833333,0.06553031,All,0.043461538,0.035810905,0.195610388,Charlotte Hornets,
Cody Martin,"Cody Martin, 2020",2020,-9,833.5166667,0.021352409,All,0.035968583,0.1144445,0.446571647,Charlotte Hornets,
Cody Martin,"Cody Martin, 2021",2021,-28,1865.4,-0.040796527,Starter,0.065239799,0.097864522,0.313012032,Charlotte Hornets,
Cody Martin,"Cody Martin, 2022",2022,-26,135,-0.159854497,All,0.005770816,0.013674629,0.291590889,Charlotte Hornets,
Cody Martin,"Cody Martin, 2023",2023,-157,754,-0.009562097,All,0.033068164,0.075912555,0.370865621,Charlotte Hornets,
Cody Martin,"Cody Martin, 2024",2024,-105,1173,0.035388048,Rotation,0.046421663,0.144801373,0.453496296,Charlotte Hornets,
Jalen McDaniels,"Jalen McDaniels, 2019",2019,-23,293.2666667,0.056210599,All,0.015307692,0.013088708,0.148631137,Charlotte Hornets,
Jalen McDaniels,"Jalen McDaniels, 2020",2020,-180,903.4833333,-0.14397104,All,0.045951699,0.141721287,0.450653086,Charlotte Hornets,
Jalen McDaniels,"Jalen McDaniels, 2021",2021,46,895.1166667,0.018209923,All,0.038501182,0.127525171,0.440855648,Charlotte Hornets,
Jalen McDaniels,"Jalen McDaniels, 2022",2022,-184,1736,-0.007306573,Starter,0.082371531,0.175147458,0.419668091,Charlotte Hornets,
Jalen McDaniels,"Jalen McDaniels, 2023",2023,-174,531,-0.140104402,All,0.022785869,0.048428547,0.337700395,Toronto Raptors,
Jalen McDaniels,"Jalen McDaniels, 2024",2024,-1,7,-0.10639881,All,0.000805856,0.000165012,0.274234761,Washington Wizards,
Ja Morant,"Ja Morant, 2019",2019,-45,2135.766667,-0.010244673,Superstar,0.125107653,0.118056156,0.397422562,Memphis Grizzlies,
Ja Morant,"Ja Morant, 2020",2020,94,1985.166667,0.023606276,Superstar,0.149910463,0.265954984,0.529129701,Memphis Grizzlies,
Ja Morant,"Ja Morant, 2021",2021,169,1857.3,0.036103169,Starter,0.147748222,0.409441935,0.643030549,Memphis Grizzlies,
Ja Morant,"Ja Morant, 2022",2022,308,1856,0.061438612,Star,0.17750416,0.428495911,0.663909904,Memphis Grizzlies,
Ja Morant,"Ja Morant, 2023",2023,11,318,0.041456184,All,0.023402401,0.060026809,0.362212467,Memphis Grizzlies,
Ja Morant,"Ja Morant, 2024",2024,226,1515,0.068925437,Rotation,0.103809781,0.417277216,0.663452416,Memphis Grizzlies,
Jaylen Nowell,"Jaylen Nowell, 2019",2019,11,151.1833333,0.136395707,All,0.007699711,0.006817497,0.141968232,Minnesota Timberwolves,
Jaylen Nowell,"Jaylen Nowell, 2020",2020,-89,716.1166667,-0.003816984,All,0.042744491,0.125950939,0.452048175,Minnesota Timberwolves,
Jaylen Nowell,"Jaylen Nowell, 2021",2021,59,956.5333333,0.004680808,All,0.048940203,0.166683355,0.46830147,Minnesota Timberwolves,
Jaylen Nowell,"Jaylen Nowell, 2022",2022,-30,1182,-0.023002185,Rotation,0.069493522,0.169649351,0.427168754,Minnesota Timberwolves,
Jaylen Nowell,"Jaylen Nowell, 2023",2023,-34,212,0.041545718,All,0.008784282,0.021328164,0.331458212,Memphis Grizzlies,
Jaylen Nowell,"Jaylen Nowell, 2024",2024,-42,168,0.037878788,All,0.007010582,0.018164408,0.307401658,New Orleans Pelicans,
Chuma Okeke,"Chuma Okeke, 2020",2020,-166,1072.333333,-0.011450511,Rotation,0.05434694,0.09806384,0.33736466,Orlando Magic,
Chuma Okeke,"Chuma Okeke, 2021",2021,-315,1748.766667,-0.026752713,Starter,0.071020842,0.121260051,0.348256636,Orlando Magic,
Chuma Okeke,"Chuma Okeke, 2022",2022,-118,514,-0.130816798,All,0.021840649,0.050968855,0.327606688,Orlando Magic,
Chuma Okeke,"Chuma Okeke, 2023",2023,-69,427,-0.204874742,All,0.014591855,0.034293861,0.320154102,Orlando Magic,
Chuma Okeke,"Chuma Okeke, 2024",2024,-28,196,-0.006122449,All,0.008906227,0.019830816,0.303734805,Philadelphia 76ers,
KZ Okpala,"KZ Okpala, 2019",2019,-15,25.95,-0.632333325,All,0.001608885,0.000517909,0.063982144,Miami Heat,
KZ Okpala,"KZ Okpala, 2020",2020,-67,446.7833333,-0.146161177,All,0.014492754,0.044628523,0.380900943,Miami Heat,
KZ Okpala,"KZ Okpala, 2021",2021,6,244,-0.067469675,All,0.011475989,0.029188102,0.365585296,Miami Heat,
KZ Okpala,"KZ Okpala, 2022",2022,-1,240,-0.076075269,All,0.006758952,0.018556826,0.304521538,Sacramento Kings,
Miye Oni,"Miye Oni, 2019",2019,-16,109.05,-0.200526453,All,0.011612327,0.003313482,0.107764894,Utah Jazz,
Miye Oni,"Miye Oni, 2020",2020,70,484.4,-0.035046885,All,0.015641422,0.052806816,0.398711875,Utah Jazz,
Miye Oni,"Miye Oni, 2021",2021,-32,44.13333333,-0.905255709,All,0.003113772,0.003194869,0.295435096,Utah Jazz,
Eric Paschall,"Eric Paschall, 2019",2019,-341,1674.016667,-0.031276748,Starter,0.099058622,0.179782761,0.424330517,Golden State Warriors,
Eric Paschall,"Eric Paschall, 2020",2020,-113,666.55,-0.154676344,All,0.04056669,0.131753019,0.442579218,Golden State Warriors,
Eric Paschall,"Eric Paschall, 2021",2021,-29,736.4666667,-0.162978698,All,0.032694611,0.090001509,0.404974545,Utah Jazz,
Jordan Poole,"Jordan Poole, 2019",2019,-200,1273.75,0.018884519,Rotation,0.067608045,0.144579677,0.43412723,Golden State Warriors,
Jordan Poole,"Jordan Poole, 2020",2020,28,987.7333333,0.022499779,Rotation,0.060608155,0.158714213,0.423876879,Golden State Warriors,
Jordan Poole,"Jordan Poole, 2021",2021,307,2258.533333,0.01820039,Star,0.132984411,0.352373152,0.593952138,Golden State Warriors,
Jordan Poole,"Jordan Poole, 2022",2022,40,2086,-0.039491211,Superstar,0.128850728,0.243219441,0.511676004,Golden State Warriors,
Jordan Poole,"Jordan Poole, 2023",2023,-537,2291,-0.042760687,Star,0.138540796,0.092337986,0.345433108,Washington Wizards,
Jordan Poole,"Jordan Poole, 2024",2024,-558,2004,-0.014142104,Star,0.133033376,0.266548739,0.51813866,Washington Wizards,
Kevin Porter Jr.,"Kevin Porter Jr., 2019",2019,-289,1161.7,-0.084384115,Rotation,0.065266377,0.088343449,0.30222037,Cleveland Cavaliers,
Kevin Porter Jr.,"Kevin Porter Jr., 2020",2020,-224,835.4666667,-0.060375534,All,0.06324615,0.173308597,0.479840015,Houston Rockets,
Kevin Porter Jr.,"Kevin Porter Jr., 2021",2021,-263,1880.766667,0.023602077,Starter,0.109012098,0.263915452,0.514126539,Houston Rockets,
Kevin Porter Jr.,"Kevin Porter Jr., 2022",2022,-346,1815,-0.036063189,Star,0.122831116,0.086357304,0.345647189,Houston Rockets,
Kevin Porter Jr.,"Kevin Porter Jr., 2024",2024,27,1482,-0.029084281,Rotation,0.08024187,0.185636512,0.433366723,LA Clippers,
Cam Reddish,"Cam Reddish, 2019",2019,-244,1550.616667,0.004701352,Starter,0.071460809,0.169447799,0.435247387,Atlanta Hawks,
Cam Reddish,"Cam Reddish, 2020",2020,-49,723.6833333,-0.07056224,All,0.035133296,0.107439818,0.433031618,Atlanta Hawks,
Cam Reddish,"Cam Reddish, 2021",2021,-217,1012.083333,-0.179820444,All,0.041745618,0.140836319,0.441799357,Atlanta Hawks,
Cam Reddish,"Cam Reddish, 2022",2022,-120,766,-0.050635379,All,0.028599285,0.083693443,0.363049311,New York Knicks,
Cam Reddish,"Cam Reddish, 2023",2023,-33,999,-0.057559711,All,0.025338127,0.072128197,0.364051807,Los Angeles Lakers,
Cam Reddish,"Cam Reddish, 2024",2024,-91,589,-0.070798711,All,0.011222445,0.032524001,0.307665077,Los Angeles Lakers,
Isaiah Roby,"Isaiah Roby, 2019",2019,-4,11.4,-0.45314992,All,0.007159477,9.97E-05,0.077791255,Dallas Mavericks,
Isaiah Roby,"Isaiah Roby, 2020",2020,-387,1401.85,-0.081610574,Starter,0.080351538,0.087846595,0.300019788,Oklahoma City Thunder,
Isaiah Roby,"Isaiah Roby, 2021",2021,-185,948.3666667,-0.009344874,All,0.052301678,0.144553126,0.451834254,Oklahoma City Thunder,
Isaiah Roby,"Isaiah Roby, 2022",2022,-112,477,0.019528701,All,0.025972222,0.06623844,0.354223897,San Antonio Spurs,
Luka Samanic,"Luka Samanic, 2019",2019,5,48.41666667,0.078159441,All,0.008980692,0.002547326,0.128814368,San Antonio Spurs,
Luka Samanic,"Luka Samanic, 2020",2020,-6,299.5,-0.000488257,All,0.015346023,0.052364537,0.402147896,San Antonio Spurs,
Luka Samanic,"Luka Samanic, 2022",2022,-6,161,0.0301816,All,0.007732618,0.023912851,0.31988952,Utah Jazz,
Luka Samanic,"Luka Samanic, 2023",2023,-51,407,0.010507278,All,0.018553731,0.05368838,0.354589195,Utah Jazz,
Admiral Schofield,"Admiral Schofield, 2019",2019,-57,368.2833333,-0.057997947,All,0.020473538,0.011589341,0.137735582,Washington Wizards,
Admiral Schofield,"Admiral Schofield, 2021",2021,-128,468.75,-0.135803328,All,0.018584893,0.056787895,0.381914878,Orlando Magic,
Admiral Schofield,"Admiral Schofield, 2022",2022,-75,441,-0.085452643,All,0.01846397,0.04904243,0.33007814,Orlando Magic,
Admiral Schofield,"Admiral Schofield, 2023",2023,-13,84,-0.248540083,All,0.004701142,0.008283158,0.293661217,Orlando Magic,
Marial Shayok,"Marial Shayok, 2019",2019,-21,36.4,-0.662773633,All,0.008757323,0.000877115,0.062944746,Philadelphia 76ers,
Deividas Sirvydis,"Deividas Sirvydis, 2020",2020,-19,130.3666667,-0.060917141,All,0.005988024,0.018221214,0.37184632,Detroit Pistons,
Deividas Sirvydis,"Deividas Sirvydis, 2021",2021,-28,26.6,-0.764040975,All,0.001404588,0.001935276,0.303024404,Detroit Pistons,
Alen Smailagic,"Alen Smailagic, 2019",2019,-8,138.8666667,0.139787746,All,0.013692769,0.009632943,0.147688208,Golden State Warriors,
Alen Smailagic,"Alen Smailagic, 2020",2020,-32,83.85,-0.433104458,All,0.003800968,0.009063463,0.32166828,Golden State Warriors,"Alen Smailagic, 2020 had a SANTRAP of .3217."
Matisse Thybulle,"Matisse Thybulle, 2019",2019,46,1317.133333,-0.016452952,Rotation,0.042183164,0.089719999,0.354992996,Philadelphia 76ers,
Matisse Thybulle,"Matisse Thybulle, 2020",2020,86,1259.05,-0.040369759,Rotation,0.033525207,0.056491633,0.262156894,Philadelphia 76ers,
Matisse Thybulle,"Matisse Thybulle, 2021",2021,87,1684.95,-0.018098454,Starter,0.039114214,0.074617287,0.289204019,Philadelphia 76ers,
Matisse Thybulle,"Matisse Thybulle, 2022",2022,-6,959,0.009872515,Rotation,0.027670869,0.080579849,0.376804026,Philadelphia 76ers,
Matisse Thybulle,"Matisse Thybulle, 2023",2023,-229,1471,0.034217378,Rotation,0.040072737,0.102049136,0.401858436,Portland Trail Blazers,
Matisse Thybulle,"Matisse Thybulle, 2024",2024,1,311,-0.029888014,All,0.012594293,0.03226567,0.311953837,Portland Trail Blazers,
P.J. Washington,"P.J. Washington, 2019",2019,-187,1779.066667,0.023571401,Star,0.096846154,0.190323744,0.441329212,Charlotte Hornets,
P.J. Washington,"P.J. Washington, 2020",2020,23,1899.916667,0.052341015,Star,0.108786611,0.388888069,0.64089984,Charlotte Hornets,
P.J. Washington,"P.J. Washington, 2021",2021,143,1767.883333,0.063253151,Starter,0.074395198,0.250666738,0.523678862,Charlotte Hornets,
P.J. Washington,"P.J. Washington, 2022",2022,-331,2042,-0.037341564,Superstar,0.101676285,0.194518936,0.444875775,Charlotte Hornets,
P.J. Washington,"P.J. Washington, 2023",2023,-148,2184,0.006671824,Star,0.091014856,0.18620254,0.431608067,Dallas Mavericks,
P.J. Washington,"P.J. Washington, 2024",2024,49,1833,-0.005008108,Starter,0.101437315,0.189653972,0.435644673,Dallas Mavericks,
Tremont Waters,"Tremont Waters, 2019",2019,8,145.75,-0.015944826,All,0.014320988,0.006116013,0.128722809,Boston Celtics,
Tremont Waters,"Tremont Waters, 2020",2020,-10,237.6333333,-0.068269215,All,0.015450769,0.045329857,0.38991039,Boston Celtics,
Tremont Waters,"Tremont Waters, 2021",2021,-19,50.26666667,-0.023817418,All,0.005042894,0.004588547,0.35039583,Milwaukee Bucks,
Quinndary Weatherspoon,"Quinndary Weatherspoon, 2019",2019,-23,77.71666667,-0.301464057,All,0.010135352,0.001618409,0.095120861,San Antonio Spurs,
Quinndary Weatherspoon,"Quinndary Weatherspoon, 2020",2020,-56,116.95,-0.439136304,All,0.004795632,0.014176567,0.325034819,San Antonio Spurs,
Quinndary Weatherspoon,"Quinndary Weatherspoon, 2021",2021,-10,73.4,-0.232073115,All,0.003601778,0.010310251,0.341953193,Golden State Warriors,
Coby White,"Coby White, 2019",2019,-163,1673.916667,-0.033580559,Starter,0.120704776,0.162661579,0.404277196,Chicago Bulls,
Coby White,"Coby White, 2020",2020,-106,2091.1,-0.031531568,Superstar,0.128498168,0.05973796,0.331074995,Chicago Bulls,
Coby White,"Coby White, 2021",2021,-17,1647.416667,0.007149502,Starter,0.073420359,0.166153118,0.412415049,Chicago Bulls,
Coby White,"Coby White, 2022",2022,115,1543,0.061396928,Starter,0.077932153,0.224951964,0.503533419,Chicago Bulls,
Coby White,"Coby White, 2023",2023,-26,2842,0.023228454,Superstar,0.152240104,0.27474843,0.530684753,Chicago Bulls,
Coby White,"Coby White, 2024",2024,-141,2449,-0.022250719,Superstar,0.134545455,0.147586887,0.430869446,Chicago Bulls,
Grant Williams,"Grant Williams, 2019",2019,120,1070.4,-0.009456559,Rotation,0.041536351,0.092550736,0.364382478,Boston Celtics,"Grant Williams had a Plus Minus of 120, and played over 1070 minutes."
Grant Williams,"Grant Williams, 2020",2020,-40,1110.1,-0.068577169,Rotation,0.042781138,0.053231261,0.235868194,Boston Celtics,
Grant Williams,"Grant Williams, 2021",2021,145,1874.916667,-0.081601852,Starter,0.065104924,0.047607711,0.230854345,Boston Celtics,
Grant Williams,"Grant Williams, 2022",2022,205,1800,-0.030397258,Star,0.066019088,0.062795635,0.26168267,Boston Celtics,
Grant Williams,"Grant Williams, 2023",2023,-244,2126,-0.031436187,Star,0.0582155,0.088789069,0.30481029,Dallas Mavericks,
Grant Williams,"Grant Williams, 2024",2024,10,479,0.114707161,All,0.020609618,0.051697609,0.344193137,Charlotte Hornets,
Zion Williamson,"Zion Williamson, 2019",2019,49,687.9,0.018963797,All,0.055210956,0.057752191,0.240339565,New Orleans Pelicans,
Zion Williamson,"Zion Williamson, 2020",2020,67,1968.216667,0.024746648,Superstar,0.174272056,0.334742536,0.609881196,New Orleans Pelicans,
Zion Williamson,"Zion Williamson, 2021",2021,0,0,NULL,All,0,NULL,NULL,New Orleans Pelicans,
Zion Williamson,"Zion Williamson, 2022",2022,149,958,0.065906389,Rotation,0.078850856,0.292464963,0.574429516,New Orleans Pelicans,
Zion Williamson,"Zion Williamson, 2023",2023,170,2140,-0.016308683,Star,0.14665725,0.211393653,0.490274805,New Orleans Pelicans,
Zion Williamson,"Zion Williamson, 2024",2024,-42,856,0.129406802,All,0.076455026,0.202922579,0.470475533,New Orleans Pelicans,
Dylan Windler,"Dylan Windler, 2019",2019,0,0,NULL,All,0.008691453,NULL,NULL,Cleveland Cavaliers,
Dylan Windler,"Dylan Windler, 2020",2020,-52,481.5666667,0.077724663,All,0.025373678,0.07027742,0.422564468,Cleveland Cavaliers,
Dylan Windler,"Dylan Windler, 2021",2021,-20,442.8833333,-0.099993143,All,0.018323377,0.048066195,0.37748681,Cleveland Cavaliers,
Dylan Windler,"Dylan Windler, 2022",2022,1,2,0.145833333,All,0,0,0.3125,Cleveland Cavaliers,
Dylan Windler,"Dylan Windler, 2023",2023,-16,108,-0.21922658,All,0.003937682,0.010915789,0.298702358,Los Angeles Lakers,
Justin Wright-Foreman,"Justin Wright-Foreman, 2019",2019,-30,45.15,-0.671239158,All,0.007704332,0.001079279,0.063119104,Utah Jazz,
Ky Bowman,"Ky Bowman, 2019",2019,-174,1015.066667,0.000952776,Rotation,0.046640993,0.103714161,0.384244533,Golden State Warriors,
Aric Holman,"Aric Holman, 2021",2021,0,0,NULL,All,0.000411959,NULL,NULL,Miami Heat,
Zach Norvell Jr.,"Zach Norvell Jr., 2019",2019,-27,40.8,-0.652836134,All,0.01256668,0.000735141,0.063165065,Los Angeles Lakers,
Juan Toscano-Anderson,"Juan Toscano-Anderson, 2019",2019,-79,272.0166667,-0.090102868,All,0.017829126,0.010317436,0.132691205,Golden State Warriors,
Juan Toscano-Anderson,"Juan Toscano-Anderson, 2020",2020,92,1051.833333,0.094163544,Rotation,0.050587422,0.181923614,0.510822168,Golden State Warriors,
Juan Toscano-Anderson,"Juan Toscano-Anderson, 2021",2021,46,975.2166667,-0.06841541,All,0.036918228,0.130882037,0.43936322,Golden State Warriors,
Juan Toscano-Anderson,"Juan Toscano-Anderson, 2022",2022,-134,603,-0.126022126,All,0.017575959,0.055416836,0.331972746,Los Angeles Lakers,
Juan Toscano-Anderson,"Juan Toscano-Anderson, 2023",2023,-9,52,-0.308970572,All,0.001495305,0.00405702,0.284198299,Sacramento Kings,
DaQuan Jeffries,"DaQuan Jeffries, 2019",2019,2,141.1,0.120465017,All,0.014083601,0.005683264,0.138500406,Sacramento Kings,
DaQuan Jeffries,"DaQuan Jeffries, 2020",2020,-56,492.7666667,0.024942906,All,0.017155549,0.058081129,0.408774935,Sacramento Kings,
DaQuan Jeffries,"DaQuan Jeffries, 2021",2021,-3,8.783333333,-0.669680977,All,0.001264156,0.000986328,0.308043818,Memphis Grizzlies,
DaQuan Jeffries,"DaQuan Jeffries, 2023",2023,-10,43,-0.380474806,All,0.002893068,0.003591977,0.276945107,New York Knicks,
DaQuan Jeffries,"DaQuan Jeffries, 2024",2024,-276,1070,-0.050071303,Rotation,0.034015874,0.06086398,0.278670893,Charlotte Hornets,
Gabe York,"Gabe York, 2021",2021,-4,21.28333333,0.030809514,All,0.000898069,0.003088737,0.352664626,Indiana Pacers,
Gabe York,"Gabe York, 2022",2022,24,55,0.512752525,All,0.002565606,0.008157476,0.35807537,Indiana Pacers,
Robert Franks,"Robert Franks, 2019",2019,0,0,NULL,All,0.001538462,NULL,NULL,Charlotte Hornets,
Robert Franks,"Robert Franks, 2020",2020,-25,100.7166667,0.038237251,All,0.005459138,0.01395007,0.380470359,Orlando Magic,
Lindell Wigginton,"Lindell Wigginton, 2021",2021,-47,199.0666667,-0.293601808,All,0.00741943,0.026626999,0.350590005,Milwaukee Bucks,
Lindell Wigginton,"Lindell Wigginton, 2022",2022,-35,83,-0.563353414,All,0.007184442,0.010755154,0.247012736,Milwaukee Bucks,
